modified,created,deleted,renamed,total,mod_ratio,rename_ratio,rate,label
776,191,189,187,158,4.9113924050632916,1.1835443037974684,31.6,ransomware
776,191,189,188,159,4.880503144654088,1.1823899371069182,31.8,ransomware
777,191,189,188,159,4.886792452830188,1.1823899371069182,31.8,ransomware
777,191,190,188,160,4.85625,1.175,32.0,ransomware
778,191,190,188,160,4.8625,1.175,32.0,ransomware
778,192,190,188,161,4.832298136645963,1.1677018633540373,32.2,ransomware
779,192,190,188,161,4.838509316770186,1.1677018633540373,32.2,ransomware
780,192,190,188,162,4.814814814814815,1.1604938271604939,32.4,ransomware
780,192,190,189,163,4.785276073619632,1.1595092024539877,32.6,ransomware
781,192,190,189,163,4.791411042944786,1.1595092024539877,32.6,ransomware
781,192,191,189,164,4.762195121951219,1.1524390243902438,32.8,ransomware
782,192,191,189,165,4.739393939393939,1.1454545454545455,33.0,ransomware
782,193,191,189,165,4.739393939393939,1.1454545454545455,33.0,ransomware
783,193,191,189,166,4.716867469879518,1.1385542168674698,33.2,ransomware
784,193,191,189,167,4.6946107784431135,1.1317365269461077,33.4,ransomware
784,193,191,190,167,4.6946107784431135,1.1377245508982037,33.4,ransomware
785,193,191,190,168,4.6726190476190474,1.130952380952381,33.6,ransomware
785,193,192,190,168,4.6726190476190474,1.130952380952381,33.6,ransomware
786,193,192,190,169,4.650887573964497,1.1242603550295858,33.8,ransomware
786,194,192,190,169,4.650887573964497,1.1242603550295858,33.8,ransomware
787,194,192,190,170,4.629411764705883,1.1176470588235294,34.0,ransomware
788,194,192,190,170,4.635294117647059,1.1176470588235294,34.0,ransomware
788,194,192,191,171,4.608187134502924,1.1169590643274854,34.2,ransomware
789,194,192,191,172,4.587209302325581,1.1104651162790697,34.4,ransomware
789,194,193,191,172,4.587209302325581,1.1104651162790697,34.4,ransomware
790,194,193,191,173,4.566473988439307,1.1040462427745665,34.6,ransomware
790,195,193,191,174,4.540229885057471,1.0977011494252873,34.8,ransomware
791,195,193,191,174,4.545977011494253,1.0977011494252873,34.8,ransomware
792,195,193,191,175,4.525714285714286,1.0914285714285714,35.0,ransomware
792,195,193,192,175,4.525714285714286,1.0971428571428572,35.0,ransomware
793,195,193,192,176,4.505681818181818,1.0909090909090908,35.2,ransomware
793,195,194,192,177,4.480225988700565,1.0847457627118644,35.4,ransomware
794,195,194,192,177,4.4858757062146895,1.0847457627118644,35.4,ransomware
794,196,194,192,178,4.46067415730337,1.0786516853932584,35.6,ransomware
795,196,194,192,179,4.441340782122905,1.0726256983240223,35.8,ransomware
796,196,194,192,179,4.446927374301676,1.0726256983240223,35.8,ransomware
796,196,194,193,180,4.4222222222222225,1.0722222222222222,36.0,ransomware
797,196,194,193,180,4.427777777777778,1.0722222222222222,36.0,ransomware
797,196,195,193,181,4.403314917127072,1.0662983425414365,36.2,ransomware
798,196,195,193,181,4.4088397790055245,1.0662983425414365,36.2,ransomware
798,197,195,193,182,4.384615384615385,1.0604395604395604,36.4,ransomware
799,197,195,193,183,4.366120218579235,1.0546448087431695,36.6,ransomware
800,197,195,193,184,4.3478260869565215,1.048913043478261,36.8,ransomware
800,197,195,194,184,4.3478260869565215,1.0543478260869565,36.8,ransomware
801,197,195,194,184,4.353260869565218,1.0543478260869565,36.8,ransomware
801,197,196,194,185,4.3297297297297295,1.0486486486486486,37.0,ransomware
802,197,196,194,186,4.311827956989247,1.043010752688172,37.2,ransomware
802,198,196,194,187,4.288770053475936,1.0374331550802138,37.4,ransomware
803,198,196,194,187,4.294117647058823,1.0374331550802138,37.4,ransomware
804,198,196,194,188,4.276595744680851,1.0319148936170213,37.6,ransomware
804,198,196,195,189,4.253968253968254,1.0317460317460319,37.8,ransomware
805,198,196,195,189,4.2592592592592595,1.0317460317460319,37.8,ransomware
805,198,197,195,190,4.2368421052631575,1.0263157894736843,38.0,ransomware
806,198,197,195,190,4.242105263157895,1.0263157894736843,38.0,ransomware
806,199,197,195,191,4.219895287958115,1.0209424083769634,38.2,ransomware
807,199,197,195,191,4.225130890052356,1.0209424083769634,38.2,ransomware
808,199,197,195,192,4.208333333333333,1.015625,38.4,ransomware
808,199,197,196,192,4.208333333333333,1.0208333333333333,38.4,ransomware
809,199,197,196,193,4.191709844559585,1.0155440414507773,38.6,ransomware
809,199,198,196,194,4.170103092783505,1.0103092783505154,38.8,ransomware
810,199,198,196,194,4.175257731958763,1.0103092783505154,38.8,ransomware
810,200,198,196,195,4.153846153846154,1.005128205128205,39.0,ransomware
811,200,198,196,195,4.158974358974359,1.005128205128205,39.0,ransomware
812,200,198,196,196,4.142857142857143,1.0,39.2,ransomware
812,200,198,197,197,4.121827411167513,1.0,39.4,ransomware
813,200,198,197,197,4.126903553299492,1.0,39.4,ransomware
813,200,199,197,198,4.106060606060606,0.9949494949494949,39.6,ransomware
814,200,199,197,199,4.090452261306533,0.9899497487437185,39.8,ransomware
814,201,199,197,200,4.07,0.985,40.0,ransomware
815,201,199,197,200,4.075,0.985,40.0,ransomware
816,201,199,197,201,4.059701492537314,0.9800995024875622,40.2,ransomware
816,201,199,198,201,4.059701492537314,0.9850746268656716,40.2,ransomware
817,201,199,198,202,4.044554455445544,0.9801980198019802,40.4,ransomware
817,201,200,198,203,4.024630541871921,0.9753694581280788,40.6,ransomware
818,201,200,198,203,4.029556650246305,0.9753694581280788,40.6,ransomware
818,202,200,198,204,4.009803921568627,0.9705882352941176,40.8,ransomware
819,202,200,198,204,4.014705882352941,0.9705882352941176,40.8,ransomware
820,202,200,198,205,4.0,0.9658536585365853,41.0,ransomware
820,202,200,199,206,3.9805825242718447,0.9660194174757282,41.2,ransomware
821,202,200,199,206,3.9854368932038833,0.9660194174757282,41.2,ransomware
821,202,201,199,207,3.966183574879227,0.961352657004831,41.4,ransomware
822,202,201,199,207,3.971014492753623,0.961352657004831,41.4,ransomware
0,1,0,0,1,0.0,0.0,0.2,normal
0,2,0,0,2,0.0,0.0,0.4,normal
0,3,0,0,3,0.0,0.0,0.6,normal
0,4,0,0,4,0.0,0.0,0.8,normal
0,5,0,0,5,0.0,0.0,1.0,normal
0,6,0,0,5,0.0,0.0,1.0,normal
0,7,0,0,5,0.0,0.0,1.0,normal
0,8,0,0,5,0.0,0.0,1.0,normal
0,9,0,0,5,0.0,0.0,1.0,normal
0,10,0,0,5,0.0,0.0,1.0,normal
0,11,0,0,5,0.0,0.0,1.0,normal
0,12,0,0,5,0.0,0.0,1.0,normal
0,13,0,0,5,0.0,0.0,1.0,normal
0,14,0,0,5,0.0,0.0,1.0,normal
0,15,0,0,5,0.0,0.0,1.0,normal
0,16,0,0,5,0.0,0.0,1.0,normal
0,17,0,0,5,0.0,0.0,1.0,normal
0,18,0,0,5,0.0,0.0,1.0,normal
0,19,0,0,5,0.0,0.0,1.0,normal
0,20,0,0,5,0.0,0.0,1.0,normal
0,21,0,0,5,0.0,0.0,1.0,normal
0,22,0,0,5,0.0,0.0,1.0,normal
0,23,0,0,5,0.0,0.0,1.0,normal
0,24,0,0,5,0.0,0.0,1.0,normal
0,25,0,0,5,0.0,0.0,1.0,normal
0,26,0,0,5,0.0,0.0,1.0,normal
0,27,0,0,5,0.0,0.0,1.0,normal
0,28,0,0,5,0.0,0.0,1.0,normal
0,29,0,0,5,0.0,0.0,1.0,normal
0,30,0,0,5,0.0,0.0,1.0,normal
0,31,0,0,5,0.0,0.0,1.0,normal
0,32,0,0,5,0.0,0.0,1.0,normal
0,33,0,0,5,0.0,0.0,1.0,normal
0,34,0,0,5,0.0,0.0,1.0,normal
0,35,0,0,5,0.0,0.0,1.0,normal
0,36,0,0,5,0.0,0.0,1.0,normal
0,37,0,0,5,0.0,0.0,1.0,normal
0,38,0,0,5,0.0,0.0,1.0,normal
0,39,0,0,5,0.0,0.0,1.0,normal
0,40,0,0,5,0.0,0.0,1.0,normal
0,41,0,0,5,0.0,0.0,1.0,normal
0,42,0,0,5,0.0,0.0,1.0,normal
0,43,0,0,5,0.0,0.0,1.0,normal
0,44,0,0,5,0.0,0.0,1.0,normal
0,45,0,0,5,0.0,0.0,1.0,normal
0,46,0,0,5,0.0,0.0,1.0,normal
0,47,0,0,5,0.0,0.0,1.0,normal
0,48,0,0,5,0.0,0.0,1.0,normal
0,49,0,0,5,0.0,0.0,1.0,normal
0,50,0,0,5,0.0,0.0,1.0,normal
0,51,0,0,5,0.0,0.0,1.0,normal
0,52,0,0,5,0.0,0.0,1.0,normal
0,53,0,0,5,0.0,0.0,1.0,normal
0,54,0,0,5,0.0,0.0,1.0,normal
0,55,0,0,5,0.0,0.0,1.0,normal
0,56,0,0,5,0.0,0.0,1.0,normal
0,57,0,0,5,0.0,0.0,1.0,normal
0,58,0,0,5,0.0,0.0,1.0,normal
0,59,0,0,5,0.0,0.0,1.0,normal
0,60,0,0,5,0.0,0.0,1.0,normal
0,61,0,0,5,0.0,0.0,1.0,normal
0,62,0,0,5,0.0,0.0,1.0,normal
0,63,0,0,5,0.0,0.0,1.0,normal
0,64,0,0,5,0.0,0.0,1.0,normal
0,65,0,0,5,0.0,0.0,1.0,normal
0,66,0,0,5,0.0,0.0,1.0,normal
0,67,0,0,5,0.0,0.0,1.0,normal
0,68,0,0,5,0.0,0.0,1.0,normal
0,69,0,0,5,0.0,0.0,1.0,normal
0,70,0,0,5,0.0,0.0,1.0,normal
0,71,0,0,5,0.0,0.0,1.0,normal
0,72,0,0,5,0.0,0.0,1.0,normal
0,73,0,0,5,0.0,0.0,1.0,normal
0,74,0,0,5,0.0,0.0,1.0,normal
0,75,0,0,5,0.0,0.0,1.0,normal
0,76,0,0,5,0.0,0.0,1.0,normal
0,77,0,0,5,0.0,0.0,1.0,normal
0,78,0,0,5,0.0,0.0,1.0,normal
0,79,0,0,5,0.0,0.0,1.0,normal
0,80,0,0,5,0.0,0.0,1.0,normal
0,81,0,0,5,0.0,0.0,1.0,normal
0,82,0,0,5,0.0,0.0,1.0,normal
0,83,0,0,5,0.0,0.0,1.0,normal
0,84,0,0,5,0.0,0.0,1.0,normal
0,85,0,0,5,0.0,0.0,1.0,normal
0,86,0,0,5,0.0,0.0,1.0,normal
0,87,0,0,5,0.0,0.0,1.0,normal
0,88,0,0,5,0.0,0.0,1.0,normal
0,89,0,0,5,0.0,0.0,1.0,normal
0,90,0,0,5,0.0,0.0,1.0,normal
0,91,0,0,5,0.0,0.0,1.0,normal
0,92,0,0,5,0.0,0.0,1.0,normal
0,93,0,0,5,0.0,0.0,1.0,normal
0,94,0,0,5,0.0,0.0,1.0,normal
0,95,0,0,5,0.0,0.0,1.0,normal
0,96,0,0,5,0.0,0.0,1.0,normal
0,97,0,0,5,0.0,0.0,1.0,normal
0,98,0,0,5,0.0,0.0,1.0,normal
0,99,0,0,5,0.0,0.0,1.0,normal
0,100,0,0,5,0.0,0.0,1.0,normal
0,101,0,0,5,0.0,0.0,1.0,normal
0,102,0,0,5,0.0,0.0,1.0,normal
0,103,0,0,5,0.0,0.0,1.0,normal
0,104,0,0,5,0.0,0.0,1.0,normal
0,105,0,0,5,0.0,0.0,1.0,normal
0,106,0,0,5,0.0,0.0,1.0,normal
0,107,0,0,5,0.0,0.0,1.0,normal
0,108,0,0,5,0.0,0.0,1.0,normal
0,109,0,0,5,0.0,0.0,1.0,normal
0,110,0,0,5,0.0,0.0,1.0,normal
0,111,0,0,5,0.0,0.0,1.0,normal
0,112,0,0,5,0.0,0.0,1.0,normal
0,113,0,0,5,0.0,0.0,1.0,normal
0,114,0,0,5,0.0,0.0,1.0,normal
0,115,0,0,5,0.0,0.0,1.0,normal
0,116,0,0,5,0.0,0.0,1.0,normal
0,117,0,0,5,0.0,0.0,1.0,normal
0,118,0,0,5,0.0,0.0,1.0,normal
0,119,0,0,5,0.0,0.0,1.0,normal
0,120,0,0,5,0.0,0.0,1.0,normal
0,121,0,0,5,0.0,0.0,1.0,normal
0,122,0,0,5,0.0,0.0,1.0,normal
0,123,0,0,5,0.0,0.0,1.0,normal
0,124,0,0,5,0.0,0.0,1.0,normal
0,125,0,0,5,0.0,0.0,1.0,normal
0,126,0,0,5,0.0,0.0,1.0,normal
0,127,0,0,5,0.0,0.0,1.0,normal
0,128,0,0,5,0.0,0.0,1.0,normal
0,129,0,0,5,0.0,0.0,1.0,normal
0,130,0,0,5,0.0,0.0,1.0,normal
0,131,0,0,5,0.0,0.0,1.0,normal
0,132,0,0,5,0.0,0.0,1.0,normal
0,133,0,0,5,0.0,0.0,1.0,normal
0,134,0,0,5,0.0,0.0,1.0,normal
0,135,0,0,5,0.0,0.0,1.0,normal
0,136,0,0,5,0.0,0.0,1.0,normal
0,137,0,0,5,0.0,0.0,1.0,normal
0,138,0,0,5,0.0,0.0,1.0,normal
0,139,0,0,5,0.0,0.0,1.0,normal
0,140,0,0,5,0.0,0.0,1.0,normal
0,141,0,0,5,0.0,0.0,1.0,normal
0,142,0,0,5,0.0,0.0,1.0,normal
0,143,0,0,5,0.0,0.0,1.0,normal
0,144,0,0,5,0.0,0.0,1.0,normal
0,145,0,0,5,0.0,0.0,1.0,normal
0,146,0,0,5,0.0,0.0,1.0,normal
0,147,0,0,5,0.0,0.0,1.0,normal
0,148,0,0,5,0.0,0.0,1.0,normal
0,149,0,0,5,0.0,0.0,1.0,normal
0,150,0,0,5,0.0,0.0,1.0,normal
0,151,0,0,5,0.0,0.0,1.0,normal
0,152,0,0,5,0.0,0.0,1.0,normal
0,153,0,0,5,0.0,0.0,1.0,normal
0,154,0,0,5,0.0,0.0,1.0,normal
0,155,0,0,5,0.0,0.0,1.0,normal
0,156,0,0,5,0.0,0.0,1.0,normal
0,157,0,0,5,0.0,0.0,1.0,normal
0,158,0,0,5,0.0,0.0,1.0,normal
0,159,0,0,5,0.0,0.0,1.0,normal
0,160,0,0,5,0.0,0.0,1.0,normal
0,161,0,0,5,0.0,0.0,1.0,normal
0,162,0,0,5,0.0,0.0,1.0,normal
0,163,0,0,5,0.0,0.0,1.0,normal
0,164,0,0,5,0.0,0.0,1.0,normal
0,165,0,0,5,0.0,0.0,1.0,normal
0,166,0,0,5,0.0,0.0,1.0,normal
0,167,0,0,5,0.0,0.0,1.0,normal
0,168,0,0,5,0.0,0.0,1.0,normal
0,169,0,0,5,0.0,0.0,1.0,normal
0,170,0,0,5,0.0,0.0,1.0,normal
0,171,0,0,5,0.0,0.0,1.0,normal
0,172,0,0,5,0.0,0.0,1.0,normal
0,173,0,0,5,0.0,0.0,1.0,normal
0,174,0,0,5,0.0,0.0,1.0,normal
0,175,0,0,5,0.0,0.0,1.0,normal
0,176,0,0,5,0.0,0.0,1.0,normal
0,177,0,0,5,0.0,0.0,1.0,normal
0,178,0,0,5,0.0,0.0,1.0,normal
0,179,0,0,5,0.0,0.0,1.0,normal
0,180,0,0,5,0.0,0.0,1.0,normal
0,181,0,0,5,0.0,0.0,1.0,normal
0,182,0,0,5,0.0,0.0,1.0,normal
0,183,0,0,5,0.0,0.0,1.0,normal
0,184,0,0,5,0.0,0.0,1.0,normal
0,185,0,0,5,0.0,0.0,1.0,normal
0,186,0,0,5,0.0,0.0,1.0,normal
0,187,0,0,5,0.0,0.0,1.0,normal
0,188,0,0,5,0.0,0.0,1.0,normal
0,189,0,0,5,0.0,0.0,1.0,normal
0,190,0,0,5,0.0,0.0,1.0,normal
0,191,0,0,5,0.0,0.0,1.0,normal
0,192,0,0,5,0.0,0.0,1.0,normal
0,193,0,0,5,0.0,0.0,1.0,normal
0,194,0,0,5,0.0,0.0,1.0,normal
0,195,0,0,5,0.0,0.0,1.0,normal
0,196,0,0,5,0.0,0.0,1.0,normal
0,197,0,0,5,0.0,0.0,1.0,normal
0,198,0,0,5,0.0,0.0,1.0,normal
0,199,0,0,5,0.0,0.0,1.0,normal
0,200,0,0,5,0.0,0.0,1.0,normal
0,1,0,0,1,0.0,0.0,0.2,normal
0,2,0,0,2,0.0,0.0,0.4,normal
1,2,0,0,3,0.3333333333333333,0.0,0.6,normal
2,2,0,0,4,0.5,0.0,0.8,normal
2,3,0,0,5,0.4,0.0,1.0,normal
3,3,0,0,6,0.5,0.0,1.2,normal
4,3,0,0,7,0.5714285714285714,0.0,1.4,normal
5,3,0,0,8,0.625,0.0,1.6,normal
5,4,0,0,9,0.5555555555555556,0.0,1.8,normal
6,4,0,0,10,0.6,0.0,2.0,normal
7,4,0,0,11,0.6363636363636364,0.0,2.2,normal
7,5,0,0,12,0.5833333333333334,0.0,2.4,normal
8,5,0,0,13,0.6153846153846154,0.0,2.6,normal
9,5,0,0,14,0.6428571428571429,0.0,2.8,normal
10,5,0,0,15,0.6666666666666666,0.0,3.0,normal
10,6,0,0,16,0.625,0.0,3.2,normal
11,6,0,0,17,0.6470588235294118,0.0,3.4,normal
12,6,0,0,18,0.6666666666666666,0.0,3.6,normal
12,7,0,0,19,0.631578947368421,0.0,3.8,normal
13,7,0,0,20,0.65,0.0,4.0,normal
14,7,0,0,21,0.6666666666666666,0.0,4.2,normal
14,8,0,0,22,0.6363636363636364,0.0,4.4,normal
15,8,0,0,23,0.6521739130434783,0.0,4.6,normal
16,8,0,0,24,0.6666666666666666,0.0,4.8,normal
16,9,0,0,25,0.64,0.0,5.0,normal
17,9,0,0,26,0.6538461538461539,0.0,5.2,normal
18,9,0,0,27,0.6666666666666666,0.0,5.4,normal
19,9,0,0,28,0.6785714285714286,0.0,5.6,normal
19,10,0,0,29,0.6551724137931034,0.0,5.8,normal
20,10,0,0,30,0.6666666666666666,0.0,6.0,normal
21,10,0,0,31,0.6774193548387096,0.0,6.2,normal
21,11,0,0,32,0.65625,0.0,6.4,normal
22,11,0,0,33,0.6666666666666666,0.0,6.6,normal
23,11,0,0,34,0.6764705882352942,0.0,6.8,normal
24,11,0,0,35,0.6857142857142857,0.0,7.0,normal
24,12,0,0,34,0.7058823529411765,0.0,6.8,normal
25,12,0,0,34,0.7352941176470589,0.0,6.8,normal
26,12,0,0,35,0.7428571428571429,0.0,7.0,normal
26,13,0,0,31,0.8387096774193549,0.0,6.2,normal
27,13,0,0,32,0.84375,0.0,6.4,normal
28,13,0,0,33,0.8484848484848485,0.0,6.6,normal
29,13,0,0,34,0.8529411764705882,0.0,6.8,normal
29,14,0,0,32,0.90625,0.0,6.4,normal
30,14,0,0,33,0.9090909090909091,0.0,6.6,normal
31,14,0,0,34,0.9117647058823529,0.0,6.8,normal
32,14,0,0,35,0.9142857142857143,0.0,7.0,normal
32,15,0,0,32,1.0,0.0,6.4,normal
33,15,0,0,33,1.0,0.0,6.6,normal
34,15,0,0,34,1.0,0.0,6.8,normal
35,15,0,0,35,1.0,0.0,7.0,normal
35,16,0,0,35,1.0,0.0,7.0,normal
36,16,0,0,36,1.0,0.0,7.2,normal
37,16,0,0,37,1.0,0.0,7.4,normal
38,16,0,0,38,1.0,0.0,7.6,normal
38,17,0,0,39,0.9743589743589743,0.0,7.8,normal
39,17,0,0,40,0.975,0.0,8.0,normal
40,17,0,0,41,0.975609756097561,0.0,8.2,normal
41,17,0,0,42,0.9761904761904762,0.0,8.4,normal
41,18,0,0,42,0.9761904761904762,0.0,8.4,normal
42,18,0,0,41,1.024390243902439,0.0,8.2,normal
43,18,0,0,42,1.0238095238095237,0.0,8.4,normal
44,18,0,0,42,1.0476190476190477,0.0,8.4,normal
44,19,0,0,35,1.2571428571428571,0.0,7.0,normal
45,19,0,0,36,1.25,0.0,7.2,normal
46,19,0,0,37,1.2432432432432432,0.0,7.4,normal
47,19,0,0,38,1.236842105263158,0.0,7.6,normal
47,20,0,0,36,1.3055555555555556,0.0,7.2,normal
48,20,0,0,37,1.2972972972972974,0.0,7.4,normal
49,20,0,0,38,1.2894736842105263,0.0,7.6,normal
49,21,0,0,35,1.4,0.0,7.0,normal
50,21,0,0,36,1.3888888888888888,0.0,7.2,normal
51,21,0,0,37,1.3783783783783783,0.0,7.4,normal
52,21,0,0,38,1.368421052631579,0.0,7.6,normal
52,22,0,0,36,1.4444444444444444,0.0,7.2,normal
53,22,0,0,37,1.4324324324324325,0.0,7.4,normal
54,22,0,0,38,1.4210526315789473,0.0,7.6,normal
55,22,0,0,39,1.4102564102564104,0.0,7.8,normal
55,23,0,0,36,1.5277777777777777,0.0,7.2,normal
56,23,0,0,37,1.5135135135135136,0.0,7.4,normal
57,23,0,0,38,1.5,0.0,7.6,normal
58,23,0,0,39,1.4871794871794872,0.0,7.8,normal
58,24,0,0,36,1.6111111111111112,0.0,7.2,normal
59,24,0,0,37,1.5945945945945945,0.0,7.4,normal
60,24,0,0,38,1.5789473684210527,0.0,7.6,normal
60,25,0,0,35,1.7142857142857142,0.0,7.0,normal
61,25,0,0,36,1.6944444444444444,0.0,7.2,normal
62,25,0,0,37,1.6756756756756757,0.0,7.4,normal
63,25,0,0,38,1.6578947368421053,0.0,7.6,normal
0,1,0,0,1,0.0,0.0,0.2,ransomware
0,2,0,0,2,0.0,0.0,0.4,ransomware
1,2,0,0,3,0.3333333333333333,0.0,0.6,ransomware
0,1,0,0,1,0.0,0.0,0.2,ransomware
0,1,0,0,1,0.0,0.0,0.2,ransomware
0,1,0,0,2,0.0,0.0,0.4,ransomware
1,0,0,0,3,0.3333333333333333,0.0,0.6,ransomware
0,0,0,1,4,0.0,0.25,0.8,ransomware
1,0,0,0,5,0.2,0.0,1.0,ransomware
0,0,1,0,6,0.0,0.0,1.2,ransomware
1,0,0,0,7,0.14285714285714285,0.0,1.4,ransomware
0,1,0,0,8,0.0,0.0,1.6,ransomware
1,0,0,0,9,0.1111111111111111,0.0,1.8,ransomware
1,0,0,0,10,0.1,0.0,2.0,ransomware
0,0,0,1,11,0.0,0.09090909090909091,2.2,ransomware
1,0,0,0,12,0.08333333333333333,0.0,2.4,ransomware
0,0,1,0,13,0.0,0.0,2.6,ransomware
1,0,0,0,14,0.07142857142857142,0.0,2.8,ransomware
0,1,0,0,15,0.0,0.0,3.0,ransomware
1,0,0,0,16,0.0625,0.0,3.2,ransomware
1,0,0,0,17,0.058823529411764705,0.0,3.4,ransomware
0,0,0,1,18,0.0,0.05555555555555555,3.6,ransomware
1,0,0,0,19,0.05263157894736842,0.0,3.8,ransomware
0,0,1,0,20,0.0,0.0,4.0,ransomware
1,0,0,0,21,0.047619047619047616,0.0,4.2,ransomware
0,1,0,0,22,0.0,0.0,4.4,ransomware
1,0,0,0,23,0.043478260869565216,0.0,4.6,ransomware
1,0,0,0,24,0.041666666666666664,0.0,4.8,ransomware
0,0,0,1,25,0.0,0.04,5.0,ransomware
1,0,0,0,26,0.038461538461538464,0.0,5.2,ransomware
0,0,1,0,27,0.0,0.0,5.4,ransomware
1,0,0,0,28,0.03571428571428571,0.0,5.6,ransomware
0,1,0,0,29,0.0,0.0,5.8,ransomware
1,0,0,0,30,0.03333333333333333,0.0,6.0,ransomware
1,0,0,0,31,0.03225806451612903,0.0,6.2,ransomware
0,0,0,1,32,0.0,0.03125,6.4,ransomware
1,0,0,0,33,0.030303030303030304,0.0,6.6,ransomware
0,0,1,0,34,0.0,0.0,6.8,ransomware
1,0,0,0,35,0.02857142857142857,0.0,7.0,ransomware
0,1,0,0,36,0.0,0.0,7.2,ransomware
1,0,0,0,37,0.02702702702702703,0.0,7.4,ransomware
1,0,0,0,38,0.02631578947368421,0.0,7.6,ransomware
0,0,0,1,39,0.0,0.02564102564102564,7.8,ransomware
1,0,0,0,40,0.025,0.0,8.0,ransomware
0,0,1,0,41,0.0,0.0,8.2,ransomware
1,0,0,0,42,0.023809523809523808,0.0,8.4,ransomware
0,1,0,0,43,0.0,0.0,8.6,ransomware
1,0,0,0,44,0.022727272727272728,0.0,8.8,ransomware
1,0,0,0,45,0.022222222222222223,0.0,9.0,ransomware
0,1,0,0,1,0.0,0.0,0.2,ransomware
1,0,0,0,3,0.3333333333333333,0.0,0.6,ransomware
0,0,0,1,4,0.0,0.25,0.8,ransomware
1,0,0,0,5,0.2,0.0,1.0,ransomware
0,0,1,0,6,0.0,0.0,1.2,ransomware
1,0,0,0,7,0.14285714285714285,0.0,1.4,ransomware
0,1,0,0,8,0.0,0.0,1.6,ransomware
1,0,0,0,9,0.1111111111111111,0.0,1.8,ransomware
1,0,0,0,10,0.1,0.0,2.0,ransomware
0,0,0,1,11,0.0,0.09090909090909091,2.2,ransomware
1,0,0,0,12,0.08333333333333333,0.0,2.4,ransomware
0,0,1,0,13,0.0,0.0,2.6,ransomware
1,0,0,0,14,0.07142857142857142,0.0,2.8,ransomware
0,1,0,0,15,0.0,0.0,3.0,ransomware
1,0,0,0,16,0.0625,0.0,3.2,ransomware
1,0,0,0,17,0.058823529411764705,0.0,3.4,ransomware
0,0,0,1,18,0.0,0.05555555555555555,3.6,ransomware
1,0,0,0,19,0.05263157894736842,0.0,3.8,ransomware
0,0,1,0,20,0.0,0.0,4.0,ransomware
1,0,0,0,21,0.047619047619047616,0.0,4.2,ransomware
0,1,0,0,22,0.0,0.0,4.4,ransomware
1,0,0,0,23,0.043478260869565216,0.0,4.6,ransomware
1,0,0,0,24,0.041666666666666664,0.0,4.8,ransomware
0,0,0,1,25,0.0,0.04,5.0,ransomware
1,0,0,0,26,0.038461538461538464,0.0,5.2,ransomware
0,0,1,0,27,0.0,0.0,5.4,ransomware
1,0,0,0,28,0.03571428571428571,0.0,5.6,ransomware
0,1,0,0,29,0.0,0.0,5.8,ransomware
1,0,0,0,30,0.03333333333333333,0.0,6.0,ransomware
1,0,0,0,31,0.03225806451612903,0.0,6.2,ransomware
0,0,0,1,32,0.0,0.03125,6.4,ransomware
1,0,0,0,33,0.030303030303030304,0.0,6.6,ransomware
0,0,1,0,34,0.0,0.0,6.8,ransomware
1,0,0,0,35,0.02857142857142857,0.0,7.0,ransomware
0,1,0,0,36,0.0,0.0,7.2,ransomware
1,0,0,0,37,0.02702702702702703,0.0,7.4,ransomware
1,0,0,0,38,0.02631578947368421,0.0,7.6,ransomware
0,0,0,1,39,0.0,0.02564102564102564,7.8,ransomware
1,0,0,0,40,0.025,0.0,8.0,ransomware
0,0,1,0,41,0.0,0.0,8.2,ransomware
1,0,0,0,42,0.023809523809523808,0.0,8.4,ransomware
0,1,0,0,43,0.0,0.0,8.6,ransomware
1,0,0,0,44,0.022727272727272728,0.0,8.8,ransomware
1,0,0,0,45,0.022222222222222223,0.0,9.0,ransomware
0,0,0,1,46,0.0,0.021739130434782608,9.2,ransomware
1,0,0,0,47,0.02127659574468085,0.0,9.4,ransomware
0,0,1,0,48,0.0,0.0,9.6,ransomware
1,0,0,0,49,0.02040816326530612,0.0,9.8,ransomware
0,1,0,0,50,0.0,0.0,10.0,ransomware
1,0,0,0,51,0.0196078431372549,0.0,10.2,ransomware
1,0,0,0,52,0.019230769230769232,0.0,10.4,ransomware
0,0,0,1,53,0.0,0.018867924528301886,10.6,ransomware
1,0,0,0,54,0.018518518518518517,0.0,10.8,ransomware
0,0,1,0,55,0.0,0.0,11.0,ransomware
1,0,0,0,56,0.017857142857142856,0.0,11.2,ransomware
0,1,0,0,57,0.0,0.0,11.4,ransomware
1,0,0,0,58,0.017241379310344827,0.0,11.6,ransomware
1,0,0,0,59,0.01694915254237288,0.0,11.8,ransomware
0,0,0,1,59,0.0,0.01694915254237288,11.8,ransomware
1,0,0,0,59,0.01694915254237288,0.0,11.8,ransomware
0,0,1,0,59,0.0,0.0,11.8,ransomware
1,0,0,0,60,0.016666666666666666,0.0,12.0,ransomware
0,1,0,0,61,0.0,0.0,12.2,ransomware
1,0,0,0,62,0.016129032258064516,0.0,12.4,ransomware
1,0,0,0,63,0.015873015873015872,0.0,12.6,ransomware
0,0,0,1,64,0.0,0.015625,12.8,ransomware
1,0,0,0,65,0.015384615384615385,0.0,13.0,ransomware
0,0,1,0,66,0.0,0.0,13.2,ransomware
1,0,0,0,67,0.014925373134328358,0.0,13.4,ransomware
0,1,0,0,68,0.0,0.0,13.6,ransomware
